,seed,model,lambda,d_model,er_loss,no_epochs,max_len,recall,precision,f1,accuracy,dataset,time
154,56,SDFA_NAP_model,0.2,8,True,10,30,0.6305709023941068,0.9147319254616416,0.7306899308944671,0.6305709023941068,BPI19,189.93486228757536
155,56,SDFA_NAP_model,0.5,8,True,10,30,0.6417967811674273,0.9349186150303528,0.7485324499489298,0.6417967811674273,BPI19,188.86675138343125
156,56,SDFA_NAP_model,0.1,16,True,10,5,0.6602610297061414,0.8885092249235054,0.7391551250372126,0.6602610297061414,BPI19,80.51785862497054
157,56,SDFA_NAP_model,0.2,16,True,10,5,0.6677235967651534,0.8832075976375702,0.7405782829046925,0.6677235967651534,BPI19,83.48971125413664
158,56,SDFA_NAP_model,0.5,16,True,10,5,0.6721114580831131,0.8830774091003198,0.7431978224031627,0.6721114580831131,BPI19,82.4384567459114
159,56,SDFA_NAP_model,0.1,16,True,10,10,0.6629674113219634,0.920193627726431,0.7539944398669904,0.6629674113219634,BPI19,137.09287487091495
160,56,SDFA_NAP_model,0.2,16,True,10,10,0.6613019457122268,0.921931504687162,0.7530886479850188,0.6613019457122268,BPI19,232.72050849986263
161,56,SDFA_NAP_model,0.5,16,True,10,10,0.6548642805668988,0.9225615772688314,0.7490758691182845,0.6548642805668988,BPI19,249.14789249566385
162,56,SDFA_NAP_model,0.1,16,True,10,20,0.6509888702057811,0.9255659808818676,0.7474936642930451,0.6509888702057811,BPI19,352.96947830817663
163,56,SDFA_NAP_model,0.2,16,True,10,20,0.6445351909680519,0.9198798488109294,0.7411348982175021,0.6445351909680519,BPI19,330.8614618251566
164,56,SDFA_NAP_model,0.5,16,True,10,20,0.6494194891504524,0.9248275878348784,0.747835125439496,0.6494194891504524,BPI19,288.6150055042002
165,56,SDFA_NAP_model,0.1,16,True,10,30,0.6463127552245976,0.9274204744955667,0.7472334821570905,0.6463127552245976,BPI19,157.56230619554407
166,56,SDFA_NAP_model,0.2,16,True,10,30,0.6558571542957803,0.9348146826257958,0.7539341462292231,0.6558571542957803,BPI19,153.52798060839996
167,56,SDFA_NAP_model,0.5,16,True,10,30,0.6497397709984787,0.933780832851896,0.7528714889531444,0.6497397709984787,BPI19,153.44484325395896
168,56,SDFA_NAP_model,0.1,32,True,10,5,0.66719513171591,0.8870643799746735,0.740466284342532,0.66719513171591,BPI19,81.99810854191892
169,56,SDFA_NAP_model,0.2,32,True,10,5,0.6727840499639683,0.8868546981407377,0.7442620472169025,0.6727840499639683,BPI19,85.02862877072766
170,56,SDFA_NAP_model,0.5,32,True,10,5,0.6723676835615342,0.8879033698744108,0.7442353385279529,0.6723676835615342,BPI19,83.45239578350447
171,56,SDFA_NAP_model,0.1,32,True,10,10,0.6579870285851549,0.9263256481378956,0.7517371536035141,0.6579870285851549,BPI19,103.6390909251757
172,56,SDFA_NAP_model,0.2,32,True,10,10,0.65926815597726,0.916789956172448,0.7484841836417649,0.65926815597726,BPI19,103.22335020429456
173,56,SDFA_NAP_model,0.5,32,True,10,10,0.6618304107614701,0.9197984489353114,0.7526949062544624,0.6618304107614701,BPI19,101.68335131257771
174,56,SDFA_NAP_model,0.1,32,True,10,20,0.6577788453839378,0.9303323710572514,0.7534515741023631,0.6577788453839378,BPI19,129.95845562089235
175,56,SDFA_NAP_model,0.2,32,True,10,20,0.6555048442629514,0.9267710263244264,0.7505947240854762,0.6555048442629514,BPI19,130.5538696126547
176,56,SDFA_NAP_model,0.5,32,True,10,20,0.6548162382896949,0.9298468725749384,0.7514970485393917,0.6548162382896949,BPI19,139.0777717750985
177,56,SDFA_NAP_model,0.1,32,True,10,30,0.651084954760189,0.921039970319831,0.7465757458895965,0.651084954760189,BPI19,161.58809941234068
178,56,SDFA_NAP_model,0.2,32,True,10,30,0.6543838577948595,0.93174545804175,0.7527239118758265,0.6543838577948595,BPI19,159.6405970207881
179,56,SDFA_NAP_model,0.5,32,True,10,30,0.6527344062775242,0.925354793905384,0.7488480638785543,0.6527344062775242,BPI19,158.6338784871623
180,56,NAP_model,0.0,8,False,10,5,0.6648730883177196,0.8761357195615437,0.7361815556579886,0.6648730883177196,BPI19,75.46059687500819
181,56,NAP_model,0.0,8,False,10,10,0.6407078228841381,0.910439524990886,0.7341330613845904,0.6407078228841381,BPI19,93.35127734569832
182,56,NAP_model,0.0,8,False,10,20,0.6337416926895668,0.9233895491671756,0.7359640405020287,0.6337416926895668,BPI19,132.44562622490338
183,56,NAP_model,0.0,8,False,10,30,0.6376811594202898,0.919819075556666,0.7362441697555795,0.6376811594202898,BPI19,164.0347614124883
184,56,NAP_model,0.0,16,False,10,5,0.6686203859396269,0.8806676630836215,0.7408749671776808,0.6686203859396269,BPI19,75.53725010864437
185,56,NAP_model,0.0,16,False,10,10,0.661622227560253,0.9200156865540968,0.7528092733961858,0.661622227560253,BPI19,120.25492331241256
186,56,NAP_model,0.0,16,False,10,20,0.6544799423492673,0.9266896011223964,0.7501159978283373,0.6544799423492673,BPI19,270.00222166255116
187,56,NAP_model,0.0,16,False,10,30,0.6476739530787092,0.9248575299418784,0.7483818298925166,0.6476739530787092,BPI19,297.12042722068725
188,56,NAP_model,0.0,32,False,10,5,0.6760989670910401,0.88388542914436,0.7458057587214302,0.6760989670910401,BPI19,79.96929203337058
189,56,NAP_model,0.0,32,False,10,10,0.6596044519176876,0.9255774916308964,0.7519412334354438,0.6596044519176876,BPI19,109.53022962082176
190,56,NAP_model,0.0,32,False,10,20,0.6573945071663063,0.9295511754398688,0.7525235499872086,0.6573945071663063,BPI19,142.8882687415462
191,56,NAP_model,0.0,32,False,10,30,0.6535991672671951,0.9239919291906374,0.7489748395358249,0.6535991672671951,BPI19,165.8739595416002
192,8,SDFA_NAP_model,0.1,8,True,10,5,0.6564817038994315,0.8716461296086763,0.7273122191456588,0.6564817038994315,BPI19,135.98571645845658
193,8,SDFA_NAP_model,0.2,8,True,10,5,0.6667947794058772,0.8829908811065662,0.7405704082362058,0.6667947794058772,BPI19,79.91390907079912
194,8,SDFA_NAP_model,0.5,8,True,10,5,0.660389142445352,0.879169654049604,0.7346720222786687,0.660389142445352,BPI19,83.49045251663775
195,8,SDFA_NAP_model,0.1,8,True,10,10,0.6399391464488751,0.912740820660459,0.7346584887302696,0.6399391464488751,BPI19,101.50051313764416
196,8,SDFA_NAP_model,0.2,8,True,10,10,0.6395708223236448,0.9108972693593648,0.7333348092891259,0.6395708223236448,BPI19,101.878185200179
197,8,SDFA_NAP_model,0.5,8,True,10,10,0.6430458803747298,0.9118167013854606,0.7384589469351058,0.6430458803747298,BPI19,99.59452501246706
198,8,SDFA_NAP_model,0.1,8,True,10,20,0.63804948354552,0.9223436964524008,0.7392670680035384,0.63804948354552,BPI19,133.016342133563
199,8,SDFA_NAP_model,0.2,8,True,10,20,0.6039714949155257,0.926645108657923,0.7130817268973502,0.6039714949155257,BPI19,134.18474362902344
200,8,SDFA_NAP_model,0.5,8,True,10,20,0.6305228601169028,0.9390521606272156,0.739738897661398,0.6305228601169028,BPI19,135.34501516260207
201,8,SDFA_NAP_model,0.1,8,True,10,30,0.6328128753302906,0.9198775570119504,0.7348692648095686,0.6328128753302906,BPI19,172.2798248791136
202,8,SDFA_NAP_model,0.2,8,True,10,30,0.638145568099928,0.9178097243320326,0.7355165880236533,0.638145568099928,BPI19,169.1020670331083
203,8,SDFA_NAP_model,0.5,8,True,10,30,0.6244535190968052,0.920510818647118,0.7290234915651733,0.6244535190968052,BPI19,162.61574097075498
204,8,SDFA_NAP_model,0.1,16,True,10,5,0.6734406277524221,0.8835938419601997,0.7445820160684501,0.6734406277524221,BPI19,82.2966758458875
205,8,SDFA_NAP_model,0.2,16,True,10,5,0.6718712466970934,0.8842580553686068,0.743673989838987,0.6718712466970934,BPI19,82.490522578964
206,8,SDFA_NAP_model,0.5,16,True,10,5,0.6738569941548562,0.8829215844930948,0.7445038191082781,0.6738569941548562,BPI19,86.00985833755695
207,8,SDFA_NAP_model,0.1,16,True,10,10,0.6601809592441349,0.9194025260547876,0.7515971603539979,0.6601809592441349,BPI19,108.74184568314811
208,8,SDFA_NAP_model,0.2,16,True,10,10,0.6574105212587077,0.9235526504373448,0.7507859556909522,0.6574105212587077,BPI19,112.60286678746344
209,8,SDFA_NAP_model,0.5,16,True,10,10,0.6639122427736408,0.9121699530899012,0.7503719535771324,0.6639122427736408,BPI19,105.99654759578408
210,8,SDFA_NAP_model,0.1,16,True,10,20,0.6454479942349267,0.9214244984460394,0.7444596951565615,0.6454479942349267,BPI19,137.93899182933382
211,8,SDFA_NAP_model,0.2,16,True,10,20,0.6532148290495636,0.9272529508845824,0.7497770507378831,0.6532148290495636,BPI19,138.98343613338656
212,8,SDFA_NAP_model,0.5,16,True,10,20,0.6490031227480183,0.9270585834935664,0.7489117185846063,0.6490031227480183,BPI19,139.1265230873134
213,8,SDFA_NAP_model,0.1,16,True,10,30,0.6490831932100248,0.9254476602916072,0.7491803513301248,0.6490831932100248,BPI19,176.64773082472385
214,8,SDFA_NAP_model,0.2,16,True,10,30,0.6460725438385779,0.9293327963273876,0.7479907132089879,0.6460725438385779,BPI19,174.03274095384404
215,8,SDFA_NAP_model,0.5,16,True,10,30,0.6481864040355513,0.9298148552273904,0.7498686821939402,0.6481864040355513,BPI19,255.10178834609687
216,8,SDFA_NAP_model,0.1,32,True,10,5,0.6647289614861078,0.8826166302321711,0.7393281527103228,0.6647289614861078,BPI19,151.20878424150868
217,8,SDFA_NAP_model,0.2,32,True,10,5,0.6708783729682121,0.885016996366522,0.7423917432726851,0.6708783729682121,BPI19,154.6895880249329
218,8,SDFA_NAP_model,0.5,32,True,10,5,0.6691488509888702,0.8873938668772995,0.7422601733225251,0.6691488509888702,BPI19,144.13110329587943
219,8,SDFA_NAP_model,0.1,32,True,10,10,0.6629353831371607,0.92234377629111,0.7539000359967952,0.6629353831371607,BPI19,207.43012057910673
220,8,SDFA_NAP_model,0.2,32,True,10,10,0.6583713668027864,0.924965554924557,0.7511045310759032,0.6583713668027864,BPI19,225.79052816247568
221,8,SDFA_NAP_model,0.5,32,True,10,10,0.6585475218192008,0.923017610937054,0.750903730005443,0.6585475218192008,BPI19,231.7984190374147
222,8,SDFA_NAP_model,0.1,32,True,10,20,0.6576507326447274,0.931436136891554,0.7535039173659231,0.6576507326447274,BPI19,298.14146765857004
223,8,SDFA_NAP_model,0.2,32,True,10,20,0.6586436063736087,0.9292082007029614,0.7536120231300226,0.6586436063736087,BPI19,316.5907004042063
224,8,SDFA_NAP_model,0.5,32,True,10,20,0.6558091120185764,0.93102409304054,0.7526732875596689,0.6558091120185764,BPI19,303.75547308330425
225,8,SDFA_NAP_model,0.1,32,True,10,30,0.6541276323164384,0.9243070345431204,0.7488821411599114,0.6541276323164384,BPI19,391.10724119986406
226,8,SDFA_NAP_model,0.2,32,True,10,30,0.6546400832732805,0.9317405942973837,0.7520989904965504,0.6546400832732805,BPI19,388.9610597123392
227,8,SDFA_NAP_model,0.5,32,True,10,30,0.6527344062775242,0.929723422550828,0.7501380438364047,0.6527344062775242,BPI19,280.1311953126453
228,8,NAP_model,0.0,8,False,10,5,0.660389142445352,0.873151662610965,0.7313258159828024,0.660389142445352,BPI19,75.52553380844184
229,8,NAP_model,0.0,8,False,10,10,0.6420530066458483,0.9150261836078032,0.7367433988480825,0.6420530066458483,BPI19,91.26976913297548
230,8,NAP_model,0.0,8,False,10,20,0.631451677476179,0.915115073168426,0.731435532353416,0.631451677476179,BPI19,130.60465722503142
231,8,NAP_model,0.0,8,False,10,30,0.6233485467211146,0.9163360082615392,0.725399143465879,0.6233485467211146,BPI19,166.64562182505614
232,8,NAP_model,0.0,16,False,10,5,0.6731523740891985,0.8831926147250498,0.74366315191398,0.6731523740891985,BPI19,79.56951785832644
233,8,NAP_model,0.0,16,False,10,10,0.6630474817839699,0.9210080404842224,0.7536502555766884,0.6630474817839699,BPI19,105.33922812095844
234,8,NAP_model,0.0,16,False,10,20,0.6481543758507486,0.9292880705624238,0.7495427382559638,0.6481543758507486,BPI19,166.01899810847826
235,8,NAP_model,0.0,16,False,10,30,0.6535190968051886,0.9291142343391056,0.7508519670181145,0.6535190968051886,BPI19,365.63756597889585
236,8,NAP_model,0.0,32,False,10,5,0.6752181920089679,0.8847295050497154,0.7453677552802698,0.6752181920089679,BPI19,142.66871728748083
237,8,NAP_model,0.0,32,False,10,10,0.6567059011930498,0.92543372186146,0.7504385120266931,0.6567059011930498,BPI19,196.7168747331016
238,8,NAP_model,0.0,32,False,10,20,0.655697013371767,0.9260845299444416,0.7507979448734465,0.6556970133717671,BPI19,283.2695539833512
239,8,NAP_model,0.0,32,False,10,30,0.6562735206982144,0.9283544549621626,0.7521028511703279,0.6562735206982144,BPI19,399.5902092124801
240,15,SDFA_NAP_model,0.1,8,True,10,5,0.6557450556489711,0.8791417136047608,0.7289499327743734,0.6557450556489711,BPI19,78.62080281684175
241,15,SDFA_NAP_model,0.2,8,True,10,5,0.6666666666666666,0.8874687157563499,0.7417468325554357,0.6666666666666666,BPI19,77.46013384172693
242,15,SDFA_NAP_model,0.5,8,True,10,5,0.6513091520538073,0.8694451155131563,0.7243147619764796,0.6513091520538073,BPI19,77.01479440396652
243,15,SDFA_NAP_model,0.1,8,True,10,10,0.6401633437424934,0.9097213734336224,0.7335994026136466,0.6401633437424934,BPI19,91.60091867083683
244,15,SDFA_NAP_model,0.2,8,True,10,10,0.6413003443029867,0.9052598317630022,0.7348951820565317,0.6413003443029867,BPI19,91.6153626169078
245,15,SDFA_NAP_model,0.5,8,True,10,10,0.6105052446152615,0.9363883367644816,0.7176864400727885,0.6105052446152615,BPI19,91.89026266238652
246,15,SDFA_NAP_model,0.1,8,True,10,20,0.6336776363199615,0.9138136570308408,0.7338041689669985,0.6336776363199615,BPI19,130.20386248342692
247,15,SDFA_NAP_model,0.2,8,True,10,20,0.6338057490591721,0.9185532974370394,0.7350425841605491,0.6338057490591721,BPI19,132.38509606253356
248,15,SDFA_NAP_model,0.5,8,True,10,20,0.6438465849947954,0.9366768082958108,0.7499152179613754,0.6438465849947954,BPI19,130.7666516917292
249,15,SDFA_NAP_model,0.1,8,True,10,30,0.6346064536792377,0.8986533955697942,0.7255753726715396,0.6346064536792377,BPI19,230.10304498327895
250,15,SDFA_NAP_model,0.2,8,True,10,30,0.6323324525582512,0.9170378129136532,0.7326419701401828,0.6323324525582512,BPI19,374.63229957087896
251,15,SDFA_NAP_model,0.5,8,True,10,30,0.6318680438786131,0.923925718869511,0.7354356648623578,0.6318680438786132,BPI19,391.97554819169454
252,15,SDFA_NAP_model,0.1,16,True,10,5,0.6701737529025542,0.8810676233988364,0.7413477850483696,0.6701737529025542,BPI19,136.89250937518665
253,15,SDFA_NAP_model,0.2,16,True,10,5,0.6690527664344623,0.8796150754244905,0.7403815156696646,0.6690527664344623,BPI19,150.83655054196714
254,15,SDFA_NAP_model,0.5,16,True,10,5,0.6680598927055809,0.8875518631561542,0.7421303378970712,0.6680598927055809,BPI19,155.69448563335465
255,15,SDFA_NAP_model,0.1,16,True,10,10,0.665865962046601,0.9122625966694996,0.7516490937867608,0.665865962046601,BPI19,206.8647583372891
256,15,SDFA_NAP_model,0.2,16,True,10,10,0.6574105212587077,0.9234159130392898,0.7505080052310867,0.6574105212587077,BPI19,203.12634507920592
257,15,SDFA_NAP_model,0.5,16,True,10,10,0.658195211786372,0.9245757669918716,0.7517641893933807,0.658195211786372,BPI19,224.8120461207349
258,15,SDFA_NAP_model,0.1,16,True,10,20,0.6413644006725919,0.9148444780685018,0.7368928851423234,0.6413644006725919,BPI19,323.64191854172384
259,15,SDFA_NAP_model,0.2,16,True,10,20,0.6476899671711106,0.9266069769962212,0.7471743994102765,0.6476899671711106,BPI19,311.83013512920587
260,15,SDFA_NAP_model,0.5,16,True,10,20,0.6442949795820322,0.9218304474224736,0.7416756401102857,0.6442949795820322,BPI19,328.7327674668748
261,15,SDFA_NAP_model,0.1,16,True,10,30,0.6431259508367363,0.9181460778484688,0.7396837811168284,0.6431259508367363,BPI19,395.89914959589953
262,15,SDFA_NAP_model,0.2,16,True,10,30,0.652878533109136,0.927186028825562,0.7497520590992057,0.652878533109136,BPI19,533.547037037462
263,15,SDFA_NAP_model,0.5,16,True,10,30,0.6362398911041717,0.9218087559569272,0.7381115612626072,0.6362398911041717,BPI19,640.1675763667096
264,15,SDFA_NAP_model,0.1,32,True,10,5,0.6705100488429818,0.8887263211309583,0.7432972943663533,0.6705100488429818,BPI19,369.7813077251427
265,15,SDFA_NAP_model,0.2,32,True,10,5,0.6728481063335735,0.8860290502053623,0.7435968646763582,0.6728481063335735,BPI19,211.90555962077343
266,15,SDFA_NAP_model,0.5,32,True,10,5,0.6749619665305469,0.885406352855391,0.7455612087381457,0.6749619665305469,BPI19,175.51027603745462
267,15,SDFA_NAP_model,0.1,32,True,10,10,0.6588357754824246,0.9245599843885344,0.7510578215123881,0.6588357754824246,BPI19,244.67818552497775
268,15,SDFA_NAP_model,0.2,32,True,10,10,0.6619745375930819,0.9224481107025196,0.7526152501026178,0.6619745375930819,BPI19,261.5379413955845
269,15,SDFA_NAP_model,0.5,32,True,10,10,0.6583553527103851,0.9230789125982728,0.7501996768970033,0.6583553527103851,BPI19,239.80932857519943
270,15,SDFA_NAP_model,0.1,32,True,10,20,0.6558251261109777,0.9305860039409114,0.7519511876794385,0.6558251261109777,BPI19,353.34200166221706
271,15,SDFA_NAP_model,0.2,32,True,10,20,0.6554728160781488,0.9320149154676524,0.7526973276899155,0.6554728160781488,BPI19,353.22919399188834
272,15,SDFA_NAP_model,0.5,32,True,10,20,0.6557770838337738,0.929901471554095,0.751917814667915,0.6557770838337738,BPI19,329.9240197916515
273,15,SDFA_NAP_model,0.1,32,True,10,30,0.6480582912963407,0.9190706134083272,0.7457068574601095,0.6480582912963407,BPI19,452.4629059832543
274,15,SDFA_NAP_model,0.2,32,True,10,30,0.6521418848586756,0.9136685132610634,0.7446777998864654,0.6521418848586756,BPI19,430.4670817668084
275,15,SDFA_NAP_model,0.5,32,True,10,30,0.651084954760189,0.9305883240277948,0.7505559045066743,0.651084954760189,BPI19,425.5163391165435
276,15,NAP_model,0.0,8,False,10,5,0.6560973656818,0.8712178889922478,0.7276133226589281,0.6560973656818,BPI19,149.26016524592416
277,15,NAP_model,0.0,8,False,10,10,0.6470654175674594,0.9126232783632148,0.7406367488632436,0.6470654175674594,BPI19,208.0685108416248
278,15,NAP_model,0.0,8,False,10,20,0.6332132276403235,0.9204542404288872,0.7355858051624927,0.6332132276403235,BPI19,317.35766543350184
279,15,NAP_model,0.0,8,False,10,30,0.6316278324925935,0.915942593488035,0.7324771108482702,0.6316278324925935,BPI19,419.8719443665817
280,15,NAP_model,0.0,16,False,10,5,0.670926415245416,0.887124845817637,0.7436732523341896,0.670926415245416,BPI19,144.07367882910185
281,15,NAP_model,0.0,16,False,10,10,0.6539194491152214,0.9236246713993403,0.7486876006498938,0.6539194491152214,BPI19,199.02760814595968
282,15,NAP_model,0.0,16,False,10,20,0.6498999119224917,0.9260074380107384,0.7475895488274319,0.6498999119224917,BPI19,319.90588741227987
283,15,NAP_model,0.0,16,False,10,30,0.6499799823844984,0.9259447579406028,0.7476193108032866,0.6499799823844984,BPI19,403.1303028875497
284,15,NAP_model,0.0,32,False,10,5,0.6738730082472576,0.885467871401193,0.7447664469041432,0.6738730082472576,BPI19,141.8117277960293
285,15,NAP_model,0.0,32,False,10,10,0.6609816638642005,0.925085497895234,0.7526801148833187,0.6609816638642005,BPI19,221.3498653831892
286,15,NAP_model,0.0,32,False,10,20,0.6556970133717671,0.9300157474976098,0.7520695079795737,0.6556970133717671,BPI19,315.9829641418066
287,15,NAP_model,0.0,32,False,10,30,0.652109856673873,0.9324509201276128,0.7521319774559472,0.652109856673873,BPI19,407.3504289500881
288,76,SDFA_NAP_model,0.1,8,True,10,5,0.6571542957802866,0.8732578981037529,0.7288519985331946,0.6571542957802866,BPI19,197.0406635399908
289,76,SDFA_NAP_model,0.2,8,True,10,5,0.6617983825766675,0.8769234174161664,0.7333336046420538,0.6617983825766675,BPI19,197.7347178300144
290,76,SDFA_NAP_model,0.5,8,True,10,5,0.6625030026423252,0.8732712476244329,0.7335634807160274,0.6625030026423252,BPI19,197.41176007001195
291,76,SDFA_NAP_model,0.1,8,True,10,10,0.6479301785571303,0.9176068703148078,0.7443753683159379,0.6479301785571303,BPI19,207.92633779000025
292,76,SDFA_NAP_model,0.2,8,True,10,10,0.647962206741933,0.9131660732017696,0.7412562192758321,0.647962206741933,BPI19,207.73046442002524
293,76,SDFA_NAP_model,0.5,8,True,10,10,0.6365281447673953,0.913430599944394,0.7350254111287897,0.6365281447673953,BPI19,207.6331459299894
294,76,SDFA_NAP_model,0.1,8,True,10,20,0.6343021859236128,0.920910358925463,0.7364365955985341,0.6343021859236128,BPI19,235.0289586700266
295,76,SDFA_NAP_model,0.2,8,True,10,20,0.63865801905677,0.9146904501310824,0.7381285946897708,0.63865801905677,BPI19,234.40908051000443
296,76,SDFA_NAP_model,0.5,8,True,10,20,0.6228360957642726,0.9282724712334048,0.7294816672548621,0.6228360957642726,BPI19,234.23122023998295
297,76,SDFA_NAP_model,0.1,8,True,10,30,0.631147409720554,0.8904523966068257,0.7233663402415742,0.631147409720554,BPI19,263.8121202499839
298,76,SDFA_NAP_model,0.2,8,True,10,30,0.6320441988950276,0.9123157521770884,0.7314424782335677,0.6320441988950276,BPI19,261.110938730021
299,76,SDFA_NAP_model,0.5,8,True,10,30,0.6347986227880534,0.9245141604615096,0.7377241217056304,0.6347986227880534,BPI19,260.7953839399619
300,76,SDFA_NAP_model,0.1,16,True,10,5,0.6715509648490672,0.8818529961559979,0.7417738303319837,0.6715509648490672,BPI19,197.1276035700459
301,76,SDFA_NAP_model,0.2,16,True,10,5,0.6745936424053167,0.8832039194859118,0.7448448987591372,0.6745936424053167,BPI19,196.58643686003052
302,76,SDFA_NAP_model,0.5,16,True,10,5,0.6725918808551525,0.8833896605082209,0.7440163307314621,0.6725918808551525,BPI19,197.3099641300505
303,76,SDFA_NAP_model,0.1,16,True,10,10,0.6625670590119305,0.9233428698746772,0.7543209740867393,0.6625670590119305,BPI19,207.14412287997547
304,76,SDFA_NAP_model,0.2,16,True,10,10,0.6601489310593323,0.907799250856232,0.7462763358389211,0.6601489310593323,BPI19,207.82396675001365
305,76,SDFA_NAP_model,0.5,16,True,10,10,0.655793097926175,0.9229040012243096,0.7491864325075644,0.655793097926175,BPI19,207.0435094999848
306,76,SDFA_NAP_model,0.1,16,True,10,20,0.652718392185123,0.9285901185600264,0.7499769725763672,0.652718392185123,BPI19,234.7299738999922
307,76,SDFA_NAP_model,0.2,16,True,10,20,0.6393946673072304,0.9199295475563484,0.7413950804519182,0.6393946673072304,BPI19,234.82431884997055
308,76,SDFA_NAP_model,0.5,16,True,10,20,0.6465689807030186,0.9272104936294466,0.7481294430732004,0.6465689807030186,BPI19,235.57920084998477
309,76,SDFA_NAP_model,0.1,16,True,10,30,0.6394587236768356,0.92517186189653,0.7416653854230363,0.6394587236768356,BPI19,266.2649866299704
310,76,SDFA_NAP_model,0.2,16,True,10,30,0.6461205861157819,0.92688467787914,0.7464863162788878,0.6461205861157819,BPI19,265.7765352600021
311,76,SDFA_NAP_model,0.5,16,True,10,30,0.6657218352149892,0.8472052708762784,0.7272164624805936,0.6657218352149892,BPI19,266.5567013299791
312,76,SDFA_NAP_model,0.1,32,True,10,5,0.6701897669949556,0.8837808481142752,0.7415807134159107,0.6701897669949556,BPI19,202.9883553800173
313,76,SDFA_NAP_model,0.2,32,True,10,5,0.6706862038593963,0.8851010277040551,0.742158241381181,0.6706862038593963,BPI19,203.1451659900369
314,76,SDFA_NAP_model,0.5,32,True,10,5,0.6689406677876532,0.8868064640469404,0.7413078512862628,0.6689406677876532,BPI19,203.64461736998055
315,76,SDFA_NAP_model,0.1,32,True,10,10,0.655584914724958,0.9231354187806398,0.7494201432768508,0.655584914724958,BPI19,213.6266181000275
316,76,SDFA_NAP_model,0.2,32,True,10,10,0.664280566898871,0.9218082910640112,0.7552851027638633,0.664280566898871,BPI19,213.7724625599338
317,76,SDFA_NAP_model,0.5,32,True,10,10,0.6572023380574906,0.9239462419792476,0.7504658176524575,0.6572023380574906,BPI19,213.62921601994896
318,76,SDFA_NAP_model,0.1,32,True,10,20,0.6542717591480502,0.9315937998799728,0.7520058474707595,0.6542717591480502,BPI19,243.9228124500019
319,76,SDFA_NAP_model,0.2,32,True,10,20,0.6570101689486748,0.935203832967778,0.7541219367638177,0.6570101689486748,BPI19,243.65403210998048
320,76,SDFA_NAP_model,0.5,32,True,10,20,0.6552646328769317,0.929068792542083,0.7512597180638881,0.6552646328769317,BPI19,244.41752064998727
321,76,SDFA_NAP_model,0.1,32,True,10,30,0.6543358155176555,0.924410468686073,0.7495334792680691,0.6543358155176555,BPI19,277.12485243000555
322,76,SDFA_NAP_model,0.2,32,True,10,30,0.6580991272319642,0.932743495840066,0.7546442746860305,0.6580991272319642,BPI19,275.3521786700003
323,76,SDFA_NAP_model,0.5,32,True,10,30,0.6531347585875571,0.9319505410000308,0.7523624092113816,0.6531347585875571,BPI19,276.00418791999107
324,76,NAP_model,0.0,8,False,10,5,0.6626471294739371,0.8819972173581108,0.7363442601747398,0.6626471294739371,BPI19,191.5918212200282
325,76,NAP_model,0.0,8,False,10,10,0.6464889102410121,0.9193900993813434,0.7415282225117736,0.6464889102410121,BPI19,201.71351805997543
326,76,NAP_model,0.0,8,False,10,20,0.6367363279686123,0.9152932276272164,0.7347223411703009,0.6367363279686123,BPI19,228.05938425003552
327,76,NAP_model,0.0,8,False,10,30,0.6168628392985828,0.9259401086619404,0.722718434464854,0.6168628392985828,BPI19,258.0875053399708
328,76,NAP_model,0.0,16,False,10,5,0.6698854992393306,0.8819320879956106,0.7417895438846348,0.6698854992393306,BPI19,193.1510132699972
329,76,NAP_model,0.0,16,False,10,10,0.6549443510289055,0.9172496604228376,0.7470829885153608,0.6549443510289055,BPI19,203.3652445200365
330,76,NAP_model,0.0,16,False,10,20,0.6522059412282809,0.9246696031963508,0.7483565263170332,0.6522059412282809,BPI19,231.28363104998135
331,76,NAP_model,0.0,16,False,10,30,0.6467611498118344,0.9268393719629509,0.7469736749217443,0.6467611498118344,BPI19,261.34330317003185
332,76,NAP_model,0.0,32,False,10,5,0.6734726559372247,0.8860972270910108,0.7439683021674263,0.6734726559372247,BPI19,197.73032439004163
333,76,NAP_model,0.0,32,False,10,10,0.6603731283529506,0.9210063057029994,0.7514285616874118,0.6603731283529506,BPI19,206.1461890099803
334,76,NAP_model,0.0,32,False,10,20,0.6580510849547602,0.9334006958264228,0.7543743659608629,0.6580510849547602,BPI19,237.29173116995952
335,76,NAP_model,0.0,32,False,10,30,0.6552165905997278,0.929959219400246,0.7516480570511832,0.6552165905997278,BPI19,274.2148908899864
336,23,SDFA_NAP_model,0.1,8,True,10,5,0.6716150212186724,0.8877678223232827,0.7457387869494354,0.6716150212186724,BPI19,199.6344210400013
337,23,SDFA_NAP_model,0.2,8,True,10,5,0.672463768115942,0.8831360421214873,0.7434579725986145,0.672463768115942,BPI19,197.8188170199981
338,23,SDFA_NAP_model,0.5,8,True,10,5,0.6566898871006486,0.8739689166306122,0.7294104669964949,0.6566898871006486,BPI19,198.6387548299972
339,23,SDFA_NAP_model,0.1,8,True,10,10,0.6396669068780527,0.9155160438858522,0.7347819782866295,0.6396669068780527,BPI19,209.47421748004857
340,23,SDFA_NAP_model,0.2,8,True,10,10,0.6139162462967411,0.9386486419678516,0.720500303526998,0.6139162462967411,BPI19,209.75398652998263
341,23,SDFA_NAP_model,0.5,8,True,10,10,0.6287933381375611,0.917463978260122,0.7314830914008784,0.6287933381375611,BPI19,209.9089551199926
